-1003229494,53020.0,4,2018-02-04,355420074911300,unknowntcp,existing,22.566666666666666,MOBILE,N/A,N/A
-1005788220,1.2724982E7,4,2018-02-04,911468301829060,facebook_video,youtube_web,20.633333333333333,MOBILE,N/A,N/A
-1012317385,70204.0,10,2018-02-04,359209077943880,ssl,googleplushangout,22.3,MOBILE,N/A,N/A
-1014685939,70907.0,2,2018-02-04,356978060029600,unknowntcp,user32,20.05,MOBILE,N/A,N/A
-1015240873,2142.0,2,2018-02-04,356985066170710,nopayload,whatsapp,12.2,MOBILE,N/A,N/A
-1016044269,5796.0,1,2018-02-04,354449067651210,flipboard,,45.25,MOBILE,N/A,N/A
-1016404762,20901.0,4,2018-02-04,352017068804500,existing,googleplushangout,16.566666666666666,MOBILE,N/A,N/A
-1016404793,726.0,1,2018-02-04,359285061664550,facetime,,11.833333333333334,MOBILE,N/A,N/A
-1017354266,130859.0,4,2018-02-04,353621079453540,facebook,ssl,15.45,MOBILE,N/A,N/A
-1018909073,8551.0,3,2018-02-04,358030067095390,whatsapp,existing,22.35,MOBILE,N/A,N/A
-1019027460,536316.0,6,2018-02-04,359251064783380,google,gmail,209.7,MOBILE,N/A,N/A
-1019292725,9455.0,2,2018-02-04,357759056234410,nopayload,http_proxy,16.966666666666665,MOBILE,N/A,N/A
-102954175,0.0,1,2018-02-04,353750064826220,ssl,,0.0,MOBILE,N/A,N/A
-103813375,1495587.0,7,2018-02-04,354447064506850,instagram,applepushnotification,20.933333333333334,MOBILE,N/A,N/A
-1041221788,830.0,1,2018-02-04,353312070220760,existing,,16.883333333333333,MOBILE,N/A,N/A
-1041782768,172067.0,6,2018-02-04,359240066478720,pop3,ssl,17.9,MOBILE,N/A,N/A
-1042140349,3313.0,3,2018-02-04,866696027199590,user32,existing,12.933333333333334,MOBILE,N/A,N/A
-1042258578,475.0,6,2018-02-04,355414072463500,msnvideo,twitter,20.033333333333335,MOBILE,N/A,N/A
-1042290353,8836.0,3,2018-02-04,359218074959210,googlemarket,,0.36666666666666664,MOBILE,N/A,N/A
-1042318229,426420.0,3,2018-02-04,359308069665830,existing,user32,20.616666666666667,MOBILE,N/A,N/A
-1042942694,0.0,2,2018-02-04,355313080769550,facebook,,0.0,MOBILE,N/A,N/A
-1043837198,327222.0,3,2018-02-04,012534007296770,youtube,itunes,376.75,MOBILE,N/A,N/A
-1044760843,23176.0,2,2018-02-04,352882062272870,facebook_messenger,ssl,11.233333333333333,MOBILE,N/A,N/A
-1044885981,8189.0,1,2018-02-04,353814081846750,user32,,19.716666666666665,MOBILE,N/A,N/A
-1045476723,0.0,3,2018-02-04,359260061345120,applepushnotification,user32,32.61666666666667,MOBILE,N/A,N/A
-1064890690,23225.0,1,2018-02-04,3592580683600205,existing,,19.25,MOBILE,N/A,N/A
-1067511303,12428.0,3,2018-02-04,355383060498310,http,user32,17.65,MOBILE,N/A,N/A
-1067691969,156693.0,4,2018-02-04,359206074796490,windowslive,facebook,15.633333333333333,MOBILE,N/A,N/A
-1069724589,307720.0,2,2018-02-04,3567600528830531,facebook,,129.31666666666666,MOBILE,N/A,N/A
-1071333481,599228.0,3,2018-02-04,359237063214220,facetime,http,19.716666666666665,MOBILE,N/A,N/A
-1071580302,4938.0,2,2018-02-04,3538690701647003,google,user32,18.1,MOBILE,N/A,N/A
-1071878458,948.0,4,2018-02-04,355415072911890,user32,existing,1.0,MOBILE,N/A,N/A
-1073546730,0.0,2,2018-02-04,356212070007830,,,54.25,MOBILE,N/A,N/A
-1073598716,0.0,1,2018-02-04,352016068870610,,,20.0,MOBILE,N/A,N/A
-1076103791,16725.0,1,2018-02-04,357221075970600,user32,,0.16666666666666666,MOBILE,N/A,N/A
-1077384153,1716.0,1,2018-02-04,353810086012380,facetime,,10.166666666666666,MOBILE,N/A,N/A
-1077475515,27828.0,4,2018-02-04,353271073590270,icloud,nopayload,11.916666666666666,MOBILE,N/A,N/A
-1077978834,10661.0,2,2018-02-04,353750064068140,ssl,taobao,17.383333333333333,MOBILE,N/A,N/A
-1091488349,996346.0,13,2018-02-04,355326081006400,instagram,user32,4.983333333333333,MOBILE,N/A,N/A
-1092508030,145584.0,6,2018-02-04,356059070300900,nopayload,facebook,87.95,MOBILE,N/A,N/A
-1092590390,4.3802106E7,11,2018-02-04,911488350528670,user32,google,20.483333333333334,MOBILE,N/A,N/A
-1093372771,13787.0,6,2018-02-04,867627024545690,ntp,google,23.45,MOBILE,N/A,N/A
-1097705331,40720.0,8,2018-02-04,357224079181740,facebook,googleplushangout,21.733333333333334,MOBILE,N/A,N/A
-1097765076,51733.0,3,2018-02-04,359845063602380,bbm,viber,20.35,MOBILE,N/A,N/A
-1097789132,55237.0,4,2018-02-04,355847060060760,facebook_messenger,gmail,21.816666666666666,MOBILE,N/A,N/A
-1097953802,89974.0,17,2018-02-04,358812061353320,facebook,google,0.9166666666666666,MOBILE,N/A,N/A
-1098079909,16502.0,3,2018-02-04,355878061855770,facebook_messenger,facebook,0.6,MOBILE,N/A,N/A
-1098135426,0.0,7,2018-02-04,356998066574560,youtube_web,google,181.28333333333333,MOBILE,N/A,N/A
-1098564505,78523.0,1,2018-02-04,355431070508490,applepushnotification,,19.9,MOBILE,N/A,N/A
-1099040075,350.0,2,2018-02-04,352564072513740,googleplushangout,existing,0.16666666666666666,MOBILE,N/A,N/A
-1100235526,97541.0,8,2018-02-04,353805086170100,whatsapp,ssl,0.45,MOBILE,N/A,N/A
-1100389472,3339.0,2,2018-02-04,353806085286760,existing,nopayload,0.08333333333333333,MOBILE,N/A,N/A
-1100500077,13052.0,2,2018-02-04,353804083032030,nopayload,whatsapp,14.45,MOBILE,N/A,N/A
-1100559695,70779.0,1,2018-02-04,356387069930730,wap2,,0.16666666666666666,MOBILE,N/A,N/A
-1103746119,1726.0,1,2018-02-04,353292077047100,unknowntcp,,14.783333333333333,MOBILE,N/A,N/A
-1103867923,378464.0,6,2018-02-04,358001078407150,unknowntcp,ssl,90.86666666666666,MOBILE,N/A,N/A
-1105062846,8871.0,2,2018-02-04,356956061185230,user32,applepushnotification,11.966666666666667,MOBILE,N/A,N/A
-1120177883,47444.0,3,2018-02-04,990003068502040,icloud,user32,18.7,MOBILE,N/A,N/A
-1120356755,1914.0,1,2018-02-04,354382061397650,facetime,,17.133333333333333,MOBILE,N/A,N/A
-1126358635,0.0,4,2018-02-04,357220076113750,facebook_messenger,googleplushangout,3.1,MOBILE,N/A,N/A
-1130923258,284.0,2,2018-02-04,355326083771800,unknownudp,,100.16666666666667,MOBILE,N/A,N/A
-1131694078,11250.0,2,2018-02-04,355427071586220,existing,ssl,17.25,MOBILE,N/A,N/A
-1131811161,7602.0,2,2018-02-04,353335074743120,ssl,googlemap,1.9666666666666666,MOBILE,N/A,N/A
-1134733785,5134.0,4,2018-02-04,359544050204920,existing,user32,17.133333333333333,MOBILE,N/A,N/A
-1151524685,802.0,4,2018-02-04,358565078708940,whatsapp,facebook_messenger,14.516666666666667,MOBILE,N/A,N/A
-1151555561,0.0,1,2018-02-04,355919070672170,facebook,,20.016666666666666,MOBILE,N/A,N/A
-1156140391,18773.0,3,2018-02-04,355440076951680,windowslive,facebook,17.916666666666668,MOBILE,N/A,N/A
-1156292383,19202.0,3,2018-02-04,354115052730040,facebook,user32,18.35,MOBILE,N/A,N/A
-1162350938,66.0,1,2018-02-04,355320083822320,facetime,,0.0,MOBILE,N/A,N/A
-1163186917,16848.0,2,2018-02-04,351542064431500,google,,10.133333333333333,MOBILE,N/A,N/A
-1186275873,6315.0,1,2018-02-04,358375066126160,facebook_browser,,0.16666666666666666,MOBILE,N/A,N/A
-1189012049,83421.0,4,2018-02-04,353316072209460,user32,itunes,20.0,MOBILE,N/A,N/A
-1190832927,3451.0,2,2018-02-04,357221072425010,unknowntcp,ntp,0.2,MOBILE,N/A,N/A
-1191959408,9060.0,5,2018-02-04,355206060151150,gmail,googlemap,2793.983333333333,MOBILE,N/A,N/A
-119710576,0.0,1,2018-02-04,353329070895790,applepushnotification,,0.0,MOBILE,N/A,N/A
-119711543,653488.0,4,2018-02-04,358725048103270,instagram,http,25.116666666666667,MOBILE,N/A,N/A
-121583534,10481.0,2,2018-02-04,357749061375990,nopayload,existing,19.3,MOBILE,N/A,N/A
-1215857432,3911898.0,28,2018-02-04,353804086701900,facebook_messenger,googleplushangout,123.03333333333333,MOBILE,N/A,N/A
