-1002130883,113946.0,4,2018-02-04,869398029783670,facebook_messenger,quic,204.2,MOBILE,N/A,N/A
-1007357422,8686330.0,31,2018-02-04,356172074187610,user32,googlemarket,222.91666666666666,MOBILE,N/A,N/A
-1008046330,45901.0,1,2018-02-04,358352065392420,whatsapp,,16.55,MOBILE,N/A,N/A
-1008499139,12844.0,2,2018-02-04,359758075314900,ssl,,0.16666666666666666,MOBILE,N/A,N/A
-1011641931,56366.0,3,2018-02-04,354382061601990,ssl,existing,0.5,MOBILE,N/A,N/A
-1012689849,344.0,1,2018-02-04,355426073209470,existing,,10.833333333333334,MOBILE,N/A,N/A
-1012826060,2432.0,4,2018-02-04,359252067845670,facetime,nopayload,1.2166666666666666,MOBILE,N/A,N/A
-1013678781,2270.0,1,2018-02-04,354218072665050,ssl,,16.333333333333332,MOBILE,N/A,N/A
-1014196235,26401.0,4,2018-02-04,357225076038670,googleplushangout,unknowntcp,22.666666666666668,MOBILE,N/A,N/A
-1014750388,0.0,1,2018-02-04,355768078949020,ssl,,0.0,MOBILE,N/A,N/A
-1014779064,11735.0,11,2018-02-04,864244020216970,unknowntcp,nopayload,2591.4,MOBILE,N/A,N/A
-1015123607,0.0,3,2018-02-04,354738069751340,existing,nopayload,46.483333333333334,MOBILE,N/A,N/A
-1015925166,14796.0,2,2018-02-04,356995065997710,icloud,user32,11.083333333333334,MOBILE,N/A,N/A
-1016318371,0.0,4,2018-02-04,353328078031480,unknowntcp,facebook,289.3333333333333,MOBILE,N/A,N/A
-1040444151,573.0,1,2018-02-04,355377070713310,existing,,0.16666666666666666,MOBILE,N/A,N/A
-1041104144,127244.0,5,2018-02-04,359157077715890,user32,existing,22.283333333333335,MOBILE,N/A,N/A
-1041814292,41934.0,3,2018-02-04,354217074474530,facebook,user32,22.55,MOBILE,N/A,N/A
-1042295162,517262.0,6,2018-02-04,352051063952740,http,ssl,236.86666666666667,MOBILE,N/A,N/A
-1043304212,1010531.0,9,2018-02-04,867203029877020,google,applemaps,2606.75,MOBILE,N/A,N/A
