-100361276,2.4089115E7,24,2018-02-04,355014065485590,ntp,unknowntcp,2768.0,MOBILE,N/A,N/A
-1006471216,322342.0,14,2018-02-04,357729057124800,ntp,nopayload,4.2,MOBILE,N/A,N/A
-1007334262,5633428.0,1,2018-02-04,355415073704310,snapchat,,0.16666666666666666,MOBILE,N/A,N/A
-1009357411,166496.0,12,2018-02-04,352019060040960,user32,existing,45.61666666666667,MOBILE,N/A,N/A
-1009474589,10378.0,4,2018-02-04,359204071281590,whatsapp,office365,21.9,MOBILE,N/A,N/A
-1010253124,282228.0,1,2018-02-04,358325060757280,merakivpn,,0.16666666666666666,MOBILE,N/A,N/A
-1010460704,2214.0,1,2018-02-04,353312079386150,existing,,14.566666666666666,MOBILE,N/A,N/A
-101226336,14666.0,5,2018-02-04,357621081032760,user32,existing,24.566666666666666,MOBILE,N/A,N/A
-1012783134,3466.0,4,2018-02-04,354217075541420,user32,ntp,22.166666666666668,MOBILE,N/A,N/A
-1013249716,0.0,2,2018-02-04,353291075650500,existing,,36.63333333333333,MOBILE,N/A,N/A
-1013273549,62534.0,2,2018-02-04,359240060820450,yahoo_generic,,12.55,MOBILE,N/A,N/A
-1013541080,1.715285E7,6,2018-02-04,352958072281640,facebook,nopayload,23.3,MOBILE,N/A,N/A
-1014258642,64408.0,4,2018-02-04,357767075360920,existing,unknowntcp,27.033333333333335,MOBILE,N/A,N/A
-1014501149,74906.0,1,2018-02-04,359162077789260,applepushnotification,,19.7,MOBILE,N/A,N/A
-1015511997,990.0,1,2018-02-04,355731072049750,facetime,,16.483333333333334,MOBILE,N/A,N/A
-1017092506,22752.0,3,2018-02-04,355248088735110,existing,windowslive,17.483333333333334,MOBILE,N/A,N/A
-1017836599,20854.0,2,2018-02-04,860198035669660,user32,facebook,17.483333333333334,MOBILE,N/A,N/A
-1017948913,17360.0,2,2018-02-04,357993059168500,appleimessage,,0.11666666666666667,MOBILE,N/A,N/A
-1019237891,545638.0,4,2018-02-04,359278068597440,ssl,user32,24.733333333333334,MOBILE,N/A,N/A
-1019297474,22264.0,3,2018-02-04,353290077224730,applemaps,office365,35.56666666666667,MOBILE,N/A,N/A
-1019857306,505.0,1,2018-02-04,352051072453530,unknowntcp,,0.16666666666666666,MOBILE,N/A,N/A
-1020577336,2.2343051E7,3,2018-02-04,355316083746420,googlemarket,google,22.083333333333332,MOBILE,N/A,N/A
-1036138493,0.0,1,2018-02-04,,nopayload,,0.0,MOBILE,N/A,N/A
-1038853415,32530.0,3,2018-02-04,355331082504530,windowslive,nopayload,18.683333333333334,MOBILE,N/A,N/A
-1039005062,0.0,1,2018-02-04,353975072800800,,,20.016666666666666,MOBILE,N/A,N/A
-1040865975,570.0,1,2018-02-04,359282060551390,unknowntcp,,0.16666666666666666,MOBILE,N/A,N/A
-1043211796,223494.0,10,2018-02-04,353565080795050,facebook_messenger,soundcloud,2591.75,MOBILE,N/A,N/A
-1045126045,1.0258173E7,6,2018-02-04,359284066529640,spdy,snapchat,22.25,MOBILE,N/A,N/A
-1046761734,0.0,1,2018-02-04,355430074445590,facetime,,0.0,MOBILE,N/A,N/A
-1047442030,13780.0,1,2018-02-04,357216066461050,existing,,16.45,MOBILE,N/A,N/A
-1048782681,16790.0,5,2018-02-04,355734070660730,ntp,unknowntcp,2583.5833333333335,MOBILE,N/A,N/A
-1066614686,0.0,1,2018-02-04,353123071555430,facebook_messenger,,0.0,MOBILE,N/A,N/A
-1066896457,67341.0,3,2018-02-04,352942085576330,facebook_messenger,facebook,20.083333333333332,MOBILE,N/A,N/A
-1070866681,1.23112726E8,3,2018-02-04,353268076583900,user32,facebook_messenger,324.65,MOBILE,N/A,N/A
-1071457299,2.1290206E7,2,2018-02-04,352833074185450,youtube,gmail,19.35,MOBILE,N/A,N/A
-1072678170,1166.0,2,2018-02-04,359152071686510,facetime,unknowntcp,18.433333333333334,MOBILE,N/A,N/A
-1073188123,788.0,2,2018-02-04,355311080959240,nopayload,existing,0.6333333333333333,MOBILE,N/A,N/A
-1074290267,2504.0,6,2018-02-04,353292072137850,nopayload,existing,26.95,MOBILE,N/A,N/A
-1074496379,66.0,1,2018-02-04,353841087051710,facetime,,0.016666666666666666,MOBILE,N/A,N/A
-1074527158,9374.0,17,2018-02-04,356976009011050,whatsapp,telegram,0.7166666666666667,MOBILE,N/A,N/A
-1074646081,990.0,1,2018-02-04,359237064954730,facetime,,10.616666666666667,MOBILE,N/A,N/A
-1074704757,15373.0,2,2018-02-04,358500065637080,google,existing,23.783333333333335,MOBILE,N/A,N/A
-1076404894,1358.0,2,2018-02-04,357766075315370,http,facebook,17.05,MOBILE,N/A,N/A
-1076878240,8133.0,1,2018-02-04,355432070596960,applepushnotification,,0.16666666666666666,MOBILE,N/A,N/A
-1076935125,87845.0,9,2018-02-04,359207070074940,applemaps,facetime,22.55,MOBILE,N/A,N/A
-1077211051,198.0,1,2018-02-04,359214074411080,user32,,0.16666666666666666,MOBILE,N/A,N/A
-1077264960,68872.0,8,2018-02-04,357209064371040,applepushnotification,nopayload,22.85,MOBILE,N/A,N/A
-1077832792,12852.0,4,2018-02-04,354738066417900,unknownudp,windowslive,5.1,MOBILE,N/A,N/A
-1083235638,50494.0,2,2018-02-04,353111084087240,ssl,whatsapp,15.8,MOBILE,N/A,N/A
-1098273227,34804.0,4,2018-02-04,358814076538040,whatsapp,user32,20.85,MOBILE,N/A,N/A
-1098392419,242.0,1,2018-02-04,358753050423400,nopayload,,0.16666666666666666,MOBILE,N/A,N/A
-1098876298,548.0,2,2018-02-04,354427067425070,facebook,,0.16666666666666666,MOBILE,N/A,N/A
-1099277255,380.0,2,2018-02-04,355332082920530,facebook,,0.16666666666666666,MOBILE,N/A,N/A
-1099429497,198.0,1,2018-02-04,359259069962600,facetime,,0.16666666666666666,MOBILE,N/A,N/A
-1100446081,394.0,1,2018-02-04,359892051353800,http,,19.766666666666666,MOBILE,N/A,N/A
-1100531725,0.0,2,2018-02-04,358375066089380,,,214.68333333333334,MOBILE,N/A,N/A
-1101223712,135768.0,2,2018-02-04,861957033764740,ssl,pop3,11.05,MOBILE,N/A,N/A
-1101245660,141672.0,8,2018-02-04,351625070475260,existing,gmail,19.416666666666668,MOBILE,N/A,N/A
