-100123138,963124.0,2,2018-02-04,355150060665580,facebook,whatsapp,19.183333333333334,MOBILE,N/A,N/A
-1007329301,28214.0,4,2018-02-04,355430072783980,ssl,nopayload,1.7833333333333334,MOBILE,N/A,N/A
-1009119639,63007.0,1,2018-02-04,353803085255590,applepushnotification,,19.0,MOBILE,N/A,N/A
-1011238866,20751.0,4,2018-02-04,355270076761150,http,ntp,20.666666666666668,MOBILE,N/A,N/A
-101164792,2.2539758E7,15,2018-02-04,353952075092670,user32,httpv2,24.9,MOBILE,N/A,N/A
-1011786134,0.0,1,2018-02-04,867627024450270,,,0.016666666666666666,MOBILE,N/A,N/A
-1012311400,10474.0,3,2018-02-04,911428000373280,ntp,whatsapp,20.2,MOBILE,N/A,N/A
-1012654046,38222.0,5,2018-02-04,359213070725450,existing,facebook,19.1,MOBILE,N/A,N/A
-1012828080,9741.0,7,2018-02-04,354218074555680,ssl,existing,23.216666666666665,MOBILE,N/A,N/A
-1013182317,10559.0,5,2018-02-04,359204071810760,nopayload,applepushnotification,14.65,MOBILE,N/A,N/A
-1013275538,164640.0,15,2018-02-04,353289072919690,http,google,225.63333333333333,MOBILE,N/A,N/A
-1013302596,242402.0,4,2018-02-04,354737080238860,google,whatsapp,19.866666666666667,MOBILE,N/A,N/A
-1014507009,5190.0,2,2018-02-04,353317071983350,facetime,existing,19.183333333333334,MOBILE,N/A,N/A
-1015240841,2161.0,3,2018-02-04,352149071107820,facetime,user32,18.566666666666666,MOBILE,N/A,N/A
-1016970491,392.0,1,2018-02-04,354604071981360,ntp,,30.216666666666665,MOBILE,N/A,N/A
-1018013178,6873656.0,32,2018-02-04,354204075883170,google,ntp,145.08333333333334,MOBILE,N/A,N/A
-1018103007,6233020.0,6,2018-02-04,359520062135130,user32,windowsupdate,18.783333333333335,MOBILE,N/A,N/A
-1018103721,6101.0,1,2018-02-04,863679013043040,unknowntcp,,0.16666666666666666,MOBILE,N/A,N/A
-1019799832,115448.0,4,2018-02-04,353816086418970,ssl,itunes,23.3,MOBILE,N/A,N/A
-1020069058,44902.0,7,2018-02-04,353312078799720,baidu,existing,22.3,MOBILE,N/A,N/A
-102054556,1656.0,1,2018-02-04,867296027255130,existing,,16.116666666666667,MOBILE,N/A,N/A
-1020659739,57481.0,4,2018-02-04,355025061171660,google,user32,22.25,MOBILE,N/A,N/A
-102890656,1.2748628E7,39,2018-02-04,356761060154700,google,existing,2877.55,MOBILE,N/A,N/A
-102919457,15736.0,4,2018-02-04,359202074635730,whatsapp,google,2.75,MOBILE,N/A,N/A
-1040412593,10578.0,1,2018-02-04,353925063094070,applepushnotification,,2.3333333333333335,MOBILE,N/A,N/A
-1041458935,85959.0,8,2018-02-04,353697060119390,http,viber,22.716666666666665,MOBILE,N/A,N/A
-1044143198,279008.0,14,2018-02-04,355416073030590,applepushnotification,existing,112.35,MOBILE,N/A,N/A
-1044794419,2537964.0,36,2018-02-04,352554066748230,google,facebook_messenger,88.2,MOBILE,N/A,N/A
-1045894941,0.0,2,2018-02-04,359467073661320,applepushnotification,,24.316666666666666,MOBILE,N/A,N/A
-1046553075,17390.0,3,2018-02-04,355405075342220,nopayload,httpv2,0.11666666666666667,MOBILE,N/A,N/A
-1063008083,36348.0,7,2018-02-04,862271032472060,whatsapp,existing,25.583333333333332,MOBILE,N/A,N/A
-1066028886,6504200.0,7,2018-02-04,355426073253440,user32,existing,23.316666666666666,MOBILE,N/A,N/A
-1068433802,12142.0,8,2018-02-04,357063082943210,user32,unknowntcp,3.8833333333333333,MOBILE,N/A,N/A
-1069563039,50121.0,1,2018-02-04,353330077209920,ssl,,14.6,MOBILE,N/A,N/A
-1069578515,156245.0,2,2018-02-04,351542061639020,google,existing,18.016666666666666,MOBILE,N/A,N/A
-1069730535,2268.0,3,2018-02-04,867627022087470,nopayload,unknowntcp,2769.35,MOBILE,N/A,N/A
-1070444621,25218.0,1,2018-02-04,355769071864630,office365,,19.783333333333335,MOBILE,N/A,N/A
-1070895548,11054.0,2,2018-02-04,355206063662080,whatsapp,user32,20.316666666666666,MOBILE,N/A,N/A
-1071008940,16582.0,2,2018-02-04,353255074955660,facebook_messenger,,0.16666666666666666,MOBILE,N/A,N/A
-1074379699,0.0,1,2018-02-04,359769072010980,facebook,,0.0,MOBILE,N/A,N/A
-1076194219,2858.0,6,2018-02-04,352149073777200,skype,unknowntcp,0.23333333333333334,MOBILE,N/A,N/A
-1076462587,132.0,1,2018-02-04,357619081468100,facetime,,10.05,MOBILE,N/A,N/A
